org,category,group,product,date,unit_price,amazon,wal-mart,target,costco,family dollar,dollar general,cvs,kroger,walgreens,rite aid,ahold,safeway,brand
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,8/1/17,22.57,0,223964,125921,85896,46888,46388,46219,45486,42405,33642,27207,15176,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0G39 - MAGNUM 8-9PK,8/1/17,64.31,0,4829,2740,1848,1016,1021,970,995,934,734,596,330,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0G39 - MAGNUM 8-9PK,8/1/17,64.31,0,9832,5502,3725,1999,2030,1946,1934,1804,1439,1179,659,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,8/1/17,28.22,0,854,485,323,179,181,171,175,159,125,104,58,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,8/1/17,28.22,0,1692,961,658,356,354,348,340,319,256,205,116,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,8/1/17,28.22,0,2108,1182,811,436,449,426,432,407,315,259,147,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,8/1/17,13.31,0,60120,34011,23854,12908,12705,12328,12507,11390,8848,7482,4164,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,8/1/17,13.31,0,51048,28821,19336,10552,10569,10183,10054,9481,7611,6128,3475,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,8/1/17,13.31,0,138050,76678,52833,28091,28725,27295,27736,25217,19732,16701,9061,MAGNUM
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0048 - MXD BRAND IC 552P TEST PALLET,8/1/17,0.01,0,11,6,4,2,2,2,2,2,1,1,0,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,021I - BREYERS 726P 1.5QT MIX PALLET,8/1/17,2702.46,0,803,452,319,170,168,161,165,154,120,97,55,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,021I - BREYERS 726P 1.5QT MIX PALLET,8/1/17,2702.46,0,484,277,191,100,101,98,97,91,72,60,33,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,021I - BREYERS 726P 1.5QT MIX PALLET,8/1/17,2702.46,0,178,97,67,36,36,35,36,33,26,21,12,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,31915,17578,12151,6437,6623,6198,6332,6049,4557,3780,2139,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,9080,5092,3432,1925,1893,1824,1831,1711,1357,1109,625,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,28493,15721,10827,5938,5802,5741,5799,5384,4103,3475,1884,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,34251,19334,13172,7140,7097,6867,6891,6648,5110,4240,2365,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,29229,16267,11152,5979,5877,5893,5686,5344,4226,3550,1975,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,15672,8807,6090,3270,3279,3195,3200,2996,2339,1905,1061,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,104438,60097,40955,22252,22242,21398,21142,20270,15421,12707,7143,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,96311,52803,37196,20305,19580,19449,18993,18318,14416,11593,6532,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,67105,38618,26574,14279,14420,13619,13747,12831,9957,8245,4657,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,103681,59594,40117,21811,22292,20838,21465,20064,15823,12881,7214,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,58993,33695,22447,12168,12429,11758,11749,11179,8660,7272,4062,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,32036,17742,12217,6826,6809,6416,6614,6007,4754,4013,2200,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,127995,70254,49926,26936,27099,25653,25491,23726,19269,15541,8624,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,78743,44747,31440,16449,16751,15869,16055,14905,12019,9933,5496,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,9298,5142,3469,1904,1902,1826,1843,1730,1365,1118,612,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,24118,13399,9446,4958,5075,4843,4766,4512,3632,2950,1635,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,15848,8735,6035,3343,3349,3132,3138,3020,2382,1910,1088,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,12561,7017,4908,2712,2664,2555,2590,2462,1894,1547,850,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,24771,14205,9509,5312,5176,5123,5106,4738,3750,3075,1722,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,25351,13769,9687,5167,5086,5001,4963,4690,3653,3042,1662,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,21897,12233,8303,4513,4503,4409,4383,4068,3192,2615,1495,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,297536,167064,112281,61103,62117,60532,59105,57303,44201,36682,20109,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,262825,149281,100400,56242,56154,54298,52824,51128,39732,31918,17730,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,22166,12407,8804,4690,4609,4506,4481,4324,3297,2774,1552,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,162471,91696,62501,34803,33645,33231,33357,31074,24677,19807,11236,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,173041,97981,68159,36963,36387,34612,35634,33731,26216,21708,11954,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,116424,65814,46359,24610,24598,24183,24206,22420,17637,14443,8005,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,34113,19342,13391,7271,7146,7075,7032,6602,5162,4156,2390,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,31424,17359,11920,6361,6490,6137,6133,5951,4539,3833,2059,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,198750,112369,76434,41830,40800,40879,39894,37752,29384,24115,13394,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,108301,59944,42413,22949,22285,21834,21533,20232,15904,13340,7221,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,398726,222678,155848,82491,84052,80694,81551,74230,59915,49652,27122,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,121671,68248,46328,25114,25386,24615,24579,22841,17853,14803,8319,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,665433,373946,253667,137946,140682,136356,133286,128916,97321,81449,45982,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,241992,135592,92812,51171,49463,49641,47915,45657,35741,29521,16161,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,121821,66248,47111,25050,24541,24622,23967,23105,18104,14840,8042,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,293317,163872,111829,59576,59863,59362,58856,54727,43739,35054,19809,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,194240,104749,72955,39692,39435,37992,38405,35875,28097,23322,13182,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,102801,58681,39306,21355,21398,21278,20710,19852,15647,12648,7188,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,132465,74650,49980,27370,27806,26557,26536,24940,19835,16229,9126,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,250023,144177,95879,52506,53387,50194,51086,47734,37175,30505,16993,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,46723,25885,17900,9849,9725,9223,9429,8633,6916,5574,3136,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,302096,169044,113220,61645,62631,59892,59117,56591,44057,35785,20497,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,291448,162011,111366,58661,58724,58502,57002,54168,41790,34752,19761,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,89670,50261,34781,18596,19086,18402,18626,16883,13605,10885,6052,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,173991,96986,65135,36165,35190,34622,33879,31884,25379,20481,11539,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,139504,75177,51978,29039,28771,27859,27808,26256,20124,16459,9124,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,56586,30973,21451,11731,11576,11325,11287,10497,8275,6853,3794,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,143933,81169,55330,30171,29454,29250,28752,27580,20996,17848,9922,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,73269,40329,28291,14890,15064,14902,14524,13895,10638,8701,4908,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,280960,154914,106043,59159,57802,55913,55510,52499,41266,34275,18823,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,51499,28962,19815,10778,10850,10570,10500,9813,7620,6398,3493,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,26466,14700,10468,5662,5572,5336,5320,4965,3927,3304,1852,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,17072,9427,6418,3466,3539,3412,3342,3207,2523,2038,1166,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,70064,39156,26839,14699,14449,14430,13893,13349,10545,8434,4792,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,20745,11503,7731,4230,4276,4091,4150,3939,3039,2515,1370,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,46519,26423,18021,10030,9853,9587,9691,8797,7083,5659,3251,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,8903,4913,3358,1849,1843,1728,1795,1639,1312,1066,586,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,59402,32259,22790,12228,12255,11871,11548,10889,8676,7122,3976,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,103944,59441,39881,22050,21801,21602,20912,19848,15539,13075,7143,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,86799,47805,32501,18027,18025,17254,17670,16249,12843,10619,5920,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,55412,30369,21261,11729,11685,10968,11263,10580,8319,6764,3812,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,35000,19941,13656,7462,7494,7016,7157,6819,5343,4320,2409,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,102456,56864,38112,20770,20754,19922,20423,18846,14820,12200,6805,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,565,316,217,115,118,111,114,105,83,67,38,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,72741,40460,28524,15588,15169,15045,14842,13685,10931,9023,4971,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,4108,2265,1577,835,839,827,814,757,590,499,277,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,19118,10862,7473,4064,4078,3851,3919,3668,2842,2348,1296,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,8/1/17,22.33,0,31035,17702,11782,6524,6423,6394,6265,5962,4579,3834,2131,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,8/1/17,9.9,0,67242,37140,25758,13753,14119,13678,13576,12521,9774,8298,4490,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,8/1/17,9.9,0,20829,11814,8167,4313,4397,4166,4126,4004,3066,2579,1438,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,8/1/17,9.9,0,78163,44294,30117,16227,16391,15995,15679,14943,11756,9614,5280,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,8/1/17,9.9,0,28917,15924,11142,5922,5818,5639,5781,5347,4250,3465,1922,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,8/1/17,9.9,0,77839,43057,29437,16148,16374,15939,15552,14468,11305,9649,5195,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,17983,10025,7031,3816,3734,3599,3642,3392,2649,2206,1199,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,10953,6106,4276,2274,2319,2241,2231,2063,1625,1334,747,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,18087,10157,6971,3704,3744,3585,3558,3420,2628,2146,1191,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,6099,3379,2319,1232,1271,1220,1200,1136,900,740,414,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,96937,54621,38371,20197,20630,19490,20076,18287,14703,12129,6648,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,8/1/17,12.04,0,72670,40739,27654,15240,14775,14315,14395,13469,10410,8627,4948,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0Z - BREYERS GALLONS,8/1/17,26.22,0,75090,41284,28297,15282,15294,14858,14839,13920,11166,8989,5033,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0Z - BREYERS GALLONS,8/1/17,26.22,0,1583,882,588,321,322,309,317,288,230,187,104,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0S0G - 6-2 PK BR TWIN PACK,8/1/17,44.67,0,11942,6674,4541,2431,2442,2362,2337,2203,1739,1451,794,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0S0G - 6-2 PK BR TWIN PACK,8/1/17,44.67,0,14335,7945,5463,3000,2894,2811,2884,2643,2082,1755,969,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0T09 - 1-1PK BR ANIC HALF MOD PALLET,8/1/17,1719.75,0,11,6,4,2,2,2,2,2,1,1,0,BREYERS
Ice Cream,GHB PACKAGED,GHB FOODSERVICE,0P0W - BREYERS FS SWIRLS,8/1/17,31.88,0,2477,1360,949,526,525,506,507,472,372,302,167,BREYERS
Ice Cream,GHB PACKAGED,GHB FOODSERVICE,0P0W - BREYERS FS SWIRLS,8/1/17,31.88,0,1347,748,507,278,281,274,265,249,198,165,89,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0K - 1-3 GA BR IC DULCE DE LECHE,8/1/17,24.01,0,1082,620,427,229,225,221,219,210,163,134,75,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,24703,13938,9438,5036,5025,5010,4940,4729,3638,2932,1650,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,4497,2468,1749,924,914,917,897,835,669,550,305,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,85631,47194,33682,17748,17994,16990,16994,16266,12650,10278,5741,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,2789,1546,1084,579,587,567,562,524,412,342,189,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,1672,940,637,352,350,338,331,313,245,199,114,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,10586,5752,3962,2166,2158,2076,2090,2023,1579,1266,700,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,1215,683,465,258,260,246,250,230,184,151,83,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,4178,2261,1555,853,869,829,819,763,602,509,283,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,5376,3040,2088,1135,1130,1099,1083,1012,792,653,370,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,6609,3737,2496,1357,1393,1312,1339,1252,980,812,442,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,8/1/17,20.54,0,3305,1843,1255,685,679,659,652,606,490,391,219,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,5759,3167,2200,1180,1170,1130,1157,1069,821,700,378,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,2124,1180,841,445,452,441,433,412,322,263,145,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,2410,1340,904,497,488,481,472,457,353,287,161,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,2465,1372,923,500,513,494,489,459,361,298,162,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,3364,1901,1302,699,706,693,690,633,511,412,233,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,1610,898,605,338,331,320,318,305,235,194,108,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,8/1/17,24.01,0,1053,586,400,218,213,211,208,199,152,127,71,BREYERS
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,8/1/17,15.1,0,3604,2039,1424,762,748,747,741,695,534,444,246,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,8/1/17,15.1,0,3909,2185,1513,804,793,774,772,722,585,471,267,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,8/1/17,12.47,0,5463,3104,2163,1176,1128,1112,1118,1043,816,679,374,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,8/1/17,12.47,0,2078,1116,797,433,423,408,414,386,304,244,138,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0T - 1-3 GA GH IC BUTTER PECAN,8/1/17,18.56,0,2233,1231,852,461,465,445,447,415,334,268,153,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,8/1/17,14.6,0,17202,9677,6520,3510,3589,3408,3451,3243,2573,2056,1167,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,8/1/17,14.6,0,46906,26300,17995,9740,9764,9406,9543,9014,6898,5653,3201,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,8/1/17,14.6,0,8521,4818,3256,1807,1746,1719,1722,1601,1266,1017,578,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,8/1/17,14.6,0,6531,3559,2487,1345,1327,1300,1328,1199,970,778,444,GOOD HUMOR
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0815 - B&J 4-1 GALLON,9/1/17,45.75,0,692,388,259,142,141,138,135,126,102,84,46,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0815 - B&J 4-1 GALLON,9/1/17,45.75,0,540,296,207,111,111,108,107,100,79,63,36,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0R0Z - 6-6 LB B&J BATTER,9/1/17,81.84,0,365,199,141,74,76,72,72,69,54,43,24,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0R0Z - 6-6 LB B&J BATTER,9/1/17,81.84,0,601,327,225,120,124,120,120,110,85,70,40,B&J
